Player,Team,YearSigned,Years,,Value,APY,Guaranteed,,APY as % OfCap At Signing,,InflatedValue,InflatedAPY,InflatedGuaranteed
Shaun Hill,Rams,2014,1,,"$1,750,000","$1,750,000","$500,000",,1.3%,,"$3,963,158","$3,963,158","$1,132,331"
Tim Boyle,Lions,2021,1,,"$2,400,000","$2,400,000","$1,500,000",,1.3%,,"$3,960,986","$3,960,986","$2,475,616"
Kurt Warner,Rams,1999,1,,"$750,000","$750,000","$500,000",,1.3%,,"$3,943,234","$3,943,234","$2,628,823"
Taylor Heinicke,Commanders,2021,2,,"$4,750,000","$2,375,000","$1,500,000",,1.3%,,"$7,839,452","$3,919,726","$2,475,616"
Jake Plummer,Cardinals,1997,3,,"$1,606,250","$535,417","$700,000",,1.3%,,"$11,670,828","$3,890,278","$5,086,120"
Brandon Weeden,Texans,2016,2,,"$4,000,000","$2,000,000","$450,000",,1.3%,,"$7,759,387","$3,879,693","$872,931"
Mark Sanchez,Cowboys,2016,1,,"$2,000,000","$2,000,000",$0,,1.3%,,"$3,879,693","$3,879,693",$0
Matt Cassel,Titans,2016,1,,"$2,000,000","$2,000,000","$750,000",,1.3%,,"$3,879,693","$3,879,693","$1,454,885"
Brian Hoyer,Bears,2016,1,,"$2,000,000","$2,000,000","$750,000",,1.3%,,"$3,879,693","$3,879,693","$1,454,885"
Teddy Bridgewater,Vikings,2014,4,,"$6,849,502","$1,712,376","$5,495,479",,1.3%,,"$15,511,805","$3,877,952","$12,445,401"
Charlie Whitehurst,Chargers,2012,2,,"$3,050,000","$1,525,000","$1,000,000",,1.3%,,"$7,617,413","$3,808,706","$2,497,512"
Jeff Driskel,Broncos,2020,2,,"$5,000,000","$2,500,000","$2,500,000",,1.3%,,"$7,598,385","$3,799,193","$3,799,193"
Mac Jones,49ers,2025,2,,"$7,000,000","$3,500,000","$4,750,000",,1.3%,,"$7,551,576","$3,775,788","$5,124,284"
Jimmy Garoppolo,Rams,2024,1,,"$3,178,750","$3,178,750","$3,178,750",,1.2%,,"$3,748,784","$3,748,784","$3,748,784"
Mike White,Jets,2022,1,,"$2,540,000","$2,540,000",$0,,1.2%,,"$3,674,582","$3,674,582",$0
Dwayne Haskins,Steelers,2022,1,,"$2,540,000","$2,540,000",$0,,1.2%,,"$3,674,582","$3,674,582",$0
Kyle Allen,Texans,2022,1,,"$2,500,000","$2,500,000","$2,250,000",,1.2%,,"$3,616,715","$3,616,715","$3,255,043"
Case Keenum,Vikings,2017,1,,"$2,000,000","$2,000,000","$1,000,000",,1.2%,,"$3,607,186","$3,607,186","$1,803,593"
Matt Barkley,49ers,2017,2,,"$4,000,000","$2,000,000","$500,000",,1.2%,,"$7,214,371","$3,607,186","$901,796"
Ryan Mallett,Ravens,2017,1,,"$2,000,000","$2,000,000","$1,000,000",,1.2%,,"$3,607,186","$3,607,186","$1,803,593"
Mark Sanchez,Bears,2017,1,,"$2,000,000","$2,000,000","$1,000,000",,1.2%,,"$3,607,186","$3,607,186","$1,803,593"
Tyler Huntley,Ravens,2023,1,,"$2,627,000","$2,627,000",$0,,1.2%,,"$3,519,806","$3,519,806",$0
Mark Brunell,Jets,2010,2,,"$3,000,000","$1,500,000","$300,000",,1.2%,,"$7,004,651","$3,502,326","$700,465"
Andy Dalton,CAR/PHI,2026,1,,"$3,500,000","$3,500,000","$3,500,000",,1.2%,,"$3,500,000","$3,500,000","$3,500,000"
Matt Moore,Dolphins,2016,2,,"$3,550,000","$1,775,000","$2,250,000",,1.1%,,"$6,886,456","$3,443,228","$4,364,655"
Colt McCoy,Giants,2020,1,,"$2,250,000","$2,250,000","$1,700,000",,1.1%,,"$3,419,273","$3,419,273","$2,583,451"
Matt Barkley,Bills,2018,2,,"$4,000,000","$2,000,000","$600,000",,1.1%,,"$6,799,097","$3,399,549","$1,019,865"
Blaine Gabbert,Titans,2018,2,,"$4,000,000","$2,000,000","$1,000,000",,1.1%,,"$6,799,097","$3,399,549","$1,699,774"
Jason Campbell,Bengals,2014,1,,"$1,500,000","$1,500,000","$400,000",,1.1%,,"$3,396,992","$3,396,992","$905,865"
Scott Tolzien,Colts,2016,2,,"$3,500,000","$1,750,000","$500,000",,1.1%,,"$6,789,464","$3,394,732","$969,923"
Matt Schaub,Falcons,2016,1,,"$1,750,000","$1,750,000","$500,000",,1.1%,,"$3,394,732","$3,394,732","$969,923"
Mason Rudolph,Titans,2024,1,,"$2,870,000","$2,870,000","$2,700,000",,1.1%,,"$3,384,667","$3,384,667","$3,184,182"
Cooper Rush,Cowboys,2023,2,,"$5,000,000","$2,500,000","$2,750,000",,1.1%,,"$6,699,288","$3,349,644","$3,684,609"
Cooper Rush,Ravens,2025,2,,"$6,200,000","$3,100,000","$4,000,000",,1.1%,,"$6,688,539","$3,344,269","$4,315,186"
Tony Romo,Cowboys,2005,2,,"$1,880,000","$940,000","$320,000",,1.1%,,"$6,622,877","$3,311,439","$1,127,298"
Blaine Gabbert,Buccaneers,2021,1,,"$2,000,000","$2,000,000","$1,500,000",,1.1%,,"$3,300,822","$3,300,822","$2,475,616"
Geno Smith,Jets,2026,1,,"$3,300,000","$3,300,000","$3,300,000",,1.1%,,"$3,300,000","$3,300,000","$3,300,000"
Andy Dalton,Bengals,2011,4,,"$5,214,198","$1,303,550","$4,028,171",,1.1%,,"$13,046,866","$3,261,718","$10,079,212"
Blaine Gabbert,Buccaneers,2022,1,,"$2,250,000","$2,250,000","$1,750,000",,1.1%,,"$3,255,043","$3,255,043","$2,531,700"
Jimmy Garoppolo,Rams,2025,1,,"$3,005,000","$3,005,000","$3,005,000",,1.1%,,"$3,241,784","$3,241,784","$3,241,784"
Austin Davis,Rams,2015,1,,"$1,542,000","$1,542,000",$0,,1.1%,,"$3,241,558","$3,241,558",$0
Nathan Peterman,Raiders,2020,1,,"$2,133,000","$2,133,000",$0,,1.1%,,"$3,241,471","$3,241,471",$0
Cooper Rush,Cowboys,2020,1,,"$2,133,000","$2,133,000",$0,,1.1%,,"$3,241,471","$3,241,471",$0
Ryan Griffin,Buccaneers,2017,1,,"$1,797,000","$1,797,000",$0,,1.1%,,"$3,241,056","$3,241,056",$0
Colin Kaepernick,49ers,2011,4,,"$5,124,296","$1,281,074","$3,800,000",,1.1%,,"$12,821,914","$3,205,479","$9,508,287"
Josh McCown,Eagles,2019,1,,"$2,000,000","$2,000,000","$2,000,000",,1.1%,,"$3,200,850","$3,200,850","$3,200,850"
Trevor Siemian,Jets,2019,1,,"$2,000,000","$2,000,000","$1,000,000",,1.1%,,"$3,200,850","$3,200,850","$1,600,425"
Robert Griffin III,Ravens,2019,2,,"$4,000,000","$2,000,000","$2,000,000",,1.1%,,"$6,401,700","$3,200,850","$3,200,850"
Will Levis,Titans,2023,4,,"$9,542,162","$2,385,541","$8,730,957",,1.1%,,"$12,785,139","$3,196,285","$11,698,240"
Colt McCoy,Commanders,2015,1,,"$1,500,000","$1,500,000","$150,000",,1.0%,,"$3,153,266","$3,153,266","$315,327"
Tarvaris Jackson,Seahawks,2015,1,,"$1,500,000","$1,500,000","$1,500,000",,1.0%,,"$3,153,266","$3,153,266","$3,153,266"
Easton Stick,Chargers,2024,1,,"$2,667,500","$2,667,500","$1,414,700",,1.0%,,"$3,145,854","$3,145,854","$1,668,393"
Drew Stanton,IND/NYJ,2012,1,,"$1,250,000","$1,250,000","$500,000",,1.0%,,"$3,121,891","$3,121,891","$1,248,756"
Mike Glennon,Raiders,2019,1,,"$1,950,000","$1,950,000","$1,400,000",,1.0%,,"$3,120,829","$3,120,829","$2,240,595"
Mitchell Trubisky,Bills,2024,2,,"$5,250,000","$2,625,000","$2,710,000",,1.0%,,"$6,191,464","$3,095,732","$3,195,975"
Geno Smith,Jets,2013,4,,"$5,019,603","$1,254,901","$3,068,784",,1.0%,,"$12,291,906","$3,072,977","$7,514,778"
Derek Carr,Raiders,2014,4,,"$5,371,802","$1,342,951","$3,310,937",,1.0%,,"$12,165,314","$3,041,330","$7,498,152"
Nate Sudfeld,Eagles,2020,1,,"$2,000,000","$2,000,000","$1,000,000",,1.0%,,"$3,039,354","$3,039,354","$1,519,677"
Matt Schaub,Falcons,2019,2,,"$3,780,000","$1,890,000","$750,000",,1.0%,,"$6,049,607","$3,024,803","$1,200,319"
Brian Hoyer,Raiders,2023,2,,"$4,500,000","$2,250,000","$4,205,000",,1.0%,,"$6,029,359","$3,014,680","$5,634,101"
C.J. Beathard,Jaguars,2023,2,,"$4,500,000","$2,250,000","$2,000,000",,1.0%,,"$6,029,359","$3,014,680","$2,679,715"
Kyle Trask,Buccaneers,2025,1,,"$2,787,500","$2,787,500","$1,337,500",,1.0%,,"$3,007,145","$3,007,145","$1,442,890"
Brett Hundley,Cardinals,2019,1,,"$1,875,000","$1,875,000","$750,000",,1.0%,,"$3,000,797","$3,000,797","$1,200,319"
Carson Wentz,Vikings,2026,1,,"$3,000,000","$3,000,000","$2,645,000",,1.0%,,"$3,000,000","$3,000,000","$2,645,000"
Kevin Kolb,Eagles,2007,4,,"$4,330,000","$1,082,500","$2,620,000",,1.0%,,"$11,965,101","$2,991,275","$7,239,853"
Taylor Heinicke,ATL/LAC,2024,1,,"$2,530,000","$2,530,000","$1,320,000",,1.0%,,"$2,983,696","$2,983,696","$1,556,711"
Carson Wentz,Chiefs,2024,1,,"$2,500,000","$2,500,000","$2,200,000",,1.0%,,"$2,948,316","$2,948,316","$2,594,518"
Joe Flacco,Browns,2023,1,,"$2,200,000","$2,200,000","$400,000",,1.0%,,"$2,947,687","$2,947,687","$535,943"
Tyler Shough,Saints,2025,4,,"$10,804,728","$2,701,182","$10,804,728",,1.0%,,"$11,656,103","$2,914,026","$11,656,103"
Luke McCown,Saints,2016,2,,"$3,000,000","$1,500,000","$500,000",,1.0%,,"$5,819,540","$2,909,770","$969,923"
Derek Anderson,Panthers,2014,2,,"$2,564,000","$1,282,000","$400,000",,1.0%,,"$5,806,592","$2,903,296","$905,865"
Brian Hoyer,Patriots,2017,3,,"$4,815,000","$1,605,000","$1,510,000",,1.0%,,"$8,684,299","$2,894,766","$2,723,425"
Nick Mullens,Raiders,2022,1,,"$2,000,000","$2,000,000","$1,000,000",,1.0%,,"$2,893,372","$2,893,372","$1,446,686"
Nate Sudfeld,49ers,2022,1,,"$2,000,000","$2,000,000","$2,000,000",,1.0%,,"$2,893,372","$2,893,372","$2,893,372"
Tim Boyle,Lions,2022,1,,"$2,000,000","$2,000,000","$1,750,000",,1.0%,,"$2,893,372","$2,893,372","$2,531,700"
Chase Daniel,Chargers,2022,1,,"$2,000,000","$2,000,000","$1,120,000",,1.0%,,"$2,893,372","$2,893,372","$1,620,288"
Brian Hoyer,Patriots,2022,2,,"$4,000,000","$2,000,000","$3,000,000",,1.0%,,"$5,786,744","$2,893,372","$4,340,058"
Trevor Siemian,Bears,2022,2,,"$4,000,000","$2,000,000","$2,035,000",,1.0%,,"$5,786,744","$2,893,372","$2,944,006"
Nick Mullens,Vikings,2022,1,,"$2,000,000","$2,000,000","$1,000,000",,1.0%,,"$2,893,372","$2,893,372","$1,446,686"
Chad Henne,Chiefs,2022,1,,"$2,000,000","$2,000,000","$2,000,000",,1.0%,,"$2,893,372","$2,893,372","$2,893,372"
Jeff Driskel,Texans,2021,1,,"$1,750,000","$1,750,000","$750,000",,1.0%,,"$2,888,219","$2,888,219","$1,237,808"
Rob Johnson,Buccaneers,2002,1,,"$675,000","$675,000","$475,000",,0.9%,,"$2,859,453","$2,859,453","$2,012,208"
Matt Barkley,Bengals,2018,2,,"$3,350,000","$1,675,000","$500,000",,0.9%,,"$5,694,244","$2,847,122","$849,887"
Scott Tolzien,Packers,2015,1,,"$1,350,000","$1,350,000",$0,,0.9%,,"$2,837,940","$2,837,940",$0
Drew Lock,DEN/SEA,2019,4,,"$7,010,820","$1,752,705","$4,427,450",,0.9%,,"$11,220,292","$2,805,073","$7,085,802"
Case Keenum,Bears,2026,2,,"$5,500,000","$2,750,000","$2,900,000",,0.9%,,"$5,500,000","$2,750,000","$2,900,000"
Charlie Whitehurst,Chargers,2010,1,,"$1,176,000","$1,176,000",$0,,0.9%,,"$2,745,823","$2,745,823",$0
Drew Lock,Seahawks,2025,2,,"$5,000,000","$2,500,000","$2,250,000",,0.9%,,"$5,393,983","$2,696,991","$2,427,292"
Taylor Heinicke,Chargers,2025,1,,"$2,500,000","$2,500,000","$2,000,000",,0.9%,,"$2,696,991","$2,696,991","$2,157,593"
Nick Mullens,Vikings,2023,2,,"$4,000,000","$2,000,000","$1,922,500",,0.9%,,"$5,359,431","$2,679,715","$2,575,876"
Joshua Dobbs,MIN/CLE/ARI,2023,1,,"$2,000,000","$2,000,000","$2,000,000",,0.9%,,"$2,679,715","$2,679,715","$2,679,715"
Phillip Walker,Bears,2023,2,,"$4,000,000","$2,000,000","$2,010,000",,0.9%,,"$5,359,431","$2,679,715","$2,693,114"
Cam Newton,Patriots,2020,1,,"$1,750,000","$1,750,000","$550,000",,0.9%,,"$2,659,435","$2,659,435","$835,822"
Joshua Dobbs,49ers,2024,1,,"$2,250,000","$2,250,000","$2,250,000",,0.9%,,"$2,653,485","$2,653,485","$2,653,485"
Josh Johnson,49ers,2012,2,,"$2,115,000","$1,057,500","$350,000",,0.9%,,"$5,282,239","$2,641,119","$874,129"
Rob Johnson,Raiders,2003,1,,"$655,000","$655,000",$0,,0.9%,,"$2,630,235","$2,630,235",$0
David Carr,Giants,2008,1,,"$1,000,000","$1,000,000","$100,000",,0.9%,,"$2,596,552","$2,596,552","$259,655"
Nate Sudfeld,Eagles,2020,1,,"$1,700,000","$1,700,000","$1,610,000",,0.9%,,"$2,583,451","$2,583,451","$2,446,680"
David Carr,Giants,2013,1,,"$1,050,000","$1,050,000","$165,000",,0.9%,,"$2,571,220","$2,571,220","$404,049"
Blaine Gabbert,Buccaneers,2019,1,,"$1,600,000","$1,600,000","$500,000",,0.9%,,"$2,560,680","$2,560,680","$800,213"
Tom Savage,Saints,2018,1,,"$1,500,000","$1,500,000","$100,000",,0.8%,,"$2,549,661","$2,549,661","$169,977"
Sam Howell,Cowboys,2026,1,,"$2,500,000","$2,500,000","$2,500,000",,0.8%,,"$2,500,000","$2,500,000","$2,500,000"
Trey Lance,Chargers,2026,1,,"$2,500,000","$2,500,000","$2,000,000",,0.8%,,"$2,500,000","$2,500,000","$2,000,000"
Tyler Huntley,Ravens,2026,2,,"$5,000,000","$2,500,000","$3,500,000",,0.8%,,"$5,000,000","$2,500,000","$3,500,000"
Chase Daniel,Saints,2012,1,,"$1,000,000","$1,000,000","$300,000",,0.8%,,"$2,497,512","$2,497,512","$749,254"
Brandon Allen,Bengals,2021,1,,"$1,500,000","$1,500,000","$300,000",,0.8%,,"$2,475,616","$2,475,616","$495,123"
David Carr,Giants,2012,1,,"$990,000","$990,000","$165,000",,0.8%,,"$2,472,537","$2,472,537","$412,090"
Chad Henne,Chiefs,2020,2,,"$3,250,000","$1,625,000","$2,000,000",,0.8%,,"$4,938,951","$2,469,475","$3,039,354"
Rob Johnson,Jaguars,1997,2,,"$675,000","$337,500",$0,,0.8%,,"$4,904,472","$2,452,236",$0
Case Keenum,Bears,2025,1,,"$2,250,000","$2,250,000","$2,155,000",,0.8%,,"$2,427,292","$2,427,292","$2,324,807"
Nick Mullens,Jaguars,2025,2,,"$4,500,000","$2,250,000","$3,000,000",,0.8%,,"$4,854,585","$2,427,292","$3,236,390"
Austin Davis,Broncos,2016,1,,"$1,250,000","$1,250,000","$100,000",,0.8%,,"$2,424,808","$2,424,808","$193,985"
Easton Stick,Chargers,2023,1,,"$1,800,000","$1,800,000","$1,152,500",,0.8%,,"$2,411,744","$2,411,744","$1,544,186"
Ryan Fitzpatrick,Bengals,2008,1,,"$927,000","$927,000",$0,,0.8%,,"$2,407,003","$2,407,003",$0
Brian Hoyer,Browns,2013,2,,"$1,965,000","$982,500","$250,000",,0.8%,,"$4,811,854","$2,405,927","$612,195"
Mark Brunell,Jets,2011,1,,"$960,000","$960,000","$575,000",,0.8%,,"$2,402,093","$2,402,093","$1,438,754"
Brandon Allen,49ers,2024,1,,"$2,020,000","$2,020,000","$700,000",,0.8%,,"$2,382,240","$2,382,240","$825,529"
Jimmy Clausen,Ravens,2015,1,,"$1,125,000","$1,125,000","$262,500",,0.8%,,"$2,364,950","$2,364,950","$551,822"
Ryan Mallett,Ravens,2015,2,,"$2,245,000","$1,122,500",$0,,0.8%,,"$4,719,389","$2,359,694",$0
Drew Stanton,Lions,2007,4,,"$3,405,000","$851,250","$1,588,000",,0.8%,,"$9,409,046","$2,352,261","$4,388,125"
Tyrod Taylor,Bills,2015,3,,"$3,350,000","$1,116,667","$1,150,000",,0.8%,,"$7,042,295","$2,347,432","$2,417,504"
Matt Leinart,Texans,2010,1,,"$1,000,000","$1,000,000",$0,,0.8%,,"$2,334,884","$2,334,884",$0
Ryan Griffin,Buccaneers,2019,2,,"$2,900,000","$1,450,000","$450,000",,0.8%,,"$4,641,233","$2,320,616","$720,191"
Josh Johnson,Bengals,2013,2,,"$1,895,000","$947,500","$150,000",,0.8%,,"$4,640,439","$2,320,220","$367,317"
Shaun Hill,Vikings,2005,1,,"$656,000","$656,000",$0,,0.8%,,"$2,310,961","$2,310,961",$0
Ryan Griffin,Buccaneers,2017,2,,"$2,550,000","$1,275,000",$0,,0.8%,,"$4,599,162","$2,299,581",$0
Jalen Hurts,Eagles,2020,4,,"$6,025,176","$1,506,294","$3,435,816",,0.8%,,"$9,156,322","$2,289,080","$5,221,331"
Kyle Trask,Buccaneers,2021,4,,"$5,535,336","$1,383,834","$2,957,306",,0.8%,,"$9,135,579","$2,283,895","$4,880,770"
Joe Flacco,Jets,2020,1,,"$1,500,000","$1,500,000","$550,000",,0.8%,,"$2,279,516","$2,279,516","$835,822"
Jeff Garcia,Texans,2011,1,,"$910,000","$910,000",$0,,0.8%,,"$2,276,984","$2,276,984",$0
Mike Glennon,Giants,2021,1,,"$1,375,000","$1,375,000","$450,000",,0.8%,,"$2,269,315","$2,269,315","$742,685"
Christian Hackenberg,Jets,2016,4,,"$4,660,304","$1,165,076","$2,039,312",,0.8%,,"$9,040,275","$2,260,069","$3,955,953"
Christian Hackenberg,Raiders,2016,4,,"$4,660,304","$1,165,076","$2,039,312",,0.8%,,"$9,040,275","$2,260,069","$3,955,953"
Drew Stanton,Lions,2011,1,,"$900,000","$900,000","$250,000",,0.7%,,"$2,251,963","$2,251,963","$625,545"
Nick Mullens,Vikings,2024,1,,"$1,900,000","$1,900,000",$0,,0.7%,,"$2,240,720","$2,240,720",$0
DeShone Kizer,GB/CLE/LV,2017,4,,"$4,948,412","$1,237,103","$2,893,772",,0.7%,,"$8,924,920","$2,231,230","$5,219,186"
Chad Henne,Dolphins,2008,4,,"$3,430,100","$857,525","$1,425,100",,0.7%,,"$8,906,432","$2,226,608","$3,700,346"
Derek Anderson,Panthers,2012,1,,"$890,000","$890,000","$65,000",,0.7%,,"$2,222,786","$2,222,786","$162,338"
Derek Anderson,Panthers,2013,1,,"$905,000","$905,000","$65,000",,0.7%,,"$2,216,146","$2,216,146","$159,171"
Luke McCown,Saints,2015,1,,"$1,050,000","$1,050,000","$350,000",,0.7%,,"$2,207,286","$2,207,286","$735,762"
Tommy DeVito,Patriots,2026,2,,"$4,400,000","$2,200,000","$2,000,000",,0.7%,,"$4,400,000","$2,200,000","$2,000,000"
Matt Flynn,Packers,2013,2,,"$1,793,750","$896,875",$0,,0.7%,,"$4,392,500","$2,196,250",$0
Brock Osweiler,Broncos,2012,4,,"$3,516,678","$879,170","$997,584",,0.7%,,"$8,782,947","$2,195,738","$2,491,478"
Josh McCown,Bears,2012,1,,"$875,000","$875,000","$25,000",,0.7%,,"$2,185,323","$2,185,323","$62,438"
Kevin Hogan,Broncos,2019,1,,"$1,360,000","$1,360,000","$300,000",,0.7%,,"$2,176,578","$2,176,578","$480,128"
Brandon Allen,Bengals,2022,1,,"$1,500,000","$1,500,000","$300,000",,0.7%,,"$2,170,029","$2,170,029","$434,006"
Geno Smith,Giants,2017,1,,"$1,200,000","$1,200,000","$300,000",,0.7%,,"$2,164,311","$2,164,311","$541,078"
Trey Lance,Chargers,2025,1,,"$2,000,000","$2,000,000","$1,500,000",,0.7%,,"$2,157,593","$2,157,593","$1,618,195"
Kellen Mond,CLE/MIN,2021,4,,"$5,223,412","$1,305,853","$1,158,844",,0.7%,,"$8,620,776","$2,155,194","$1,912,569"
Davis Mills,Texans,2021,4,,"$5,222,100","$1,305,525","$1,157,892",,0.7%,,"$8,618,611","$2,154,653","$1,910,998"
David Carr,Giants,2011,1,,"$860,000","$860,000","$50,000",,0.7%,,"$2,151,875","$2,151,875","$125,109"
Nate Sudfeld,Lions,2023,1,,"$1,600,000","$1,600,000","$1,000,000",,0.7%,,"$2,143,772","$2,143,772","$1,339,858"
Josh McCown,Bears,2013,1,,"$865,000","$865,000","$125,000",,0.7%,,"$2,118,195","$2,118,195","$306,098"
Rob Johnson,Giants,2006,1,,"$710,000","$710,000",$0,,0.7%,,"$2,096,588","$2,096,588",$0
Luke McCown,Saints,2014,1,,"$920,000","$920,000","$200,000",,0.7%,,"$2,083,489","$2,083,489","$452,932"
Dan Orlovsky,Lions,2016,1,,"$1,065,000","$1,065,000","$160,000",,0.7%,,"$2,065,937","$2,065,937","$310,375"
Josh McCown,Bears,2012,1,,"$825,000","$825,000",$0,,0.7%,,"$2,060,448","$2,060,448",$0
Luke McCown,NO/ATL,2012,1,,"$825,000","$825,000",$0,,0.7%,,"$2,060,448","$2,060,448",$0
Vince Young,Packers,2013,1,,"$840,000","$840,000",$0,,0.7%,,"$2,056,976","$2,056,976",$0
Matt Leinart,Bills,2013,1,,"$840,000","$840,000",$0,,0.7%,,"$2,056,976","$2,056,976",$0
Kyle Allen,Bills,2026,2,,"$4,100,000","$2,050,000","$1,800,000",,0.7%,,"$4,100,000","$2,050,000","$1,800,000"
Michael Vick,Steelers,2015,1,,"$970,000","$970,000",$0,,0.7%,,"$2,039,112","$2,039,112",$0
Rex Grossman,Falcons,2015,1,,"$970,000","$970,000",$0,,0.7%,,"$2,039,112","$2,039,112",$0
Josh McCown,CHI/SF,2011,1,,"$810,000","$810,000",$0,,0.7%,,"$2,026,766","$2,026,766",$0
Tyler Bray,Chiefs,2015,2,,"$1,925,000","$962,500",$0,,0.7%,,"$4,046,692","$2,023,346",$0
Luke McCown,Saints,2013,1,,"$825,000","$825,000",$0,,0.7%,,"$2,020,244","$2,020,244",$0
Geno Smith,Seahawks,2021,1,,"$1,212,500","$1,212,500","$137,500",,0.7%,,"$2,001,123","$2,001,123","$226,932"
Colt McCoy,Cardinals,2021,1,,"$1,212,500","$1,212,500","$137,500",,0.7%,,"$2,001,123","$2,001,123","$226,932"
A.J. McCarron,Falcons,2021,1,,"$1,212,500","$1,212,500","$137,500",,0.7%,,"$2,001,123","$2,001,123","$226,932"
Sam Ehlinger,Broncos,2026,1,,"$2,000,000","$2,000,000","$1,000,000",,0.7%,,"$2,000,000","$2,000,000","$1,000,000"
Tim Couch,Jaguars,2007,2,,"$1,445,000","$722,500",$0,,0.7%,,"$3,992,972","$1,996,486",$0
Jimmy Garoppolo,SF/NE,2014,4,,"$3,483,898","$870,975","$1,103,744",,0.7%,,"$7,889,850","$1,972,464","$2,499,607"
Josh McCown,Cardinals,2002,3,,"$1,388,000","$462,667","$483,000",,0.7%,,"$5,879,884","$1,959,963","$2,046,098"
Luke McCown,Cowboys,2017,1,,"$1,080,000","$1,080,000","$250,000",,0.6%,,"$1,947,880","$1,947,880","$450,898"
Kellen Clemens,Chargers,2017,1,,"$1,080,000","$1,080,000","$80,000",,0.6%,,"$1,947,880","$1,947,880","$144,287"
Dan Orlovsky,Rams,2017,1,,"$1,080,000","$1,080,000","$60,000",,0.6%,,"$1,947,880","$1,947,880","$108,216"
Charlie Whitehurst,Browns,2016,1,,"$1,000,000","$1,000,000",$0,,0.6%,,"$1,939,847","$1,939,847",$0
Desmond Ridder,ARI/ATL,2022,4,,"$5,362,962","$1,340,741","$1,080,336",,0.6%,,"$7,758,521","$1,939,631","$1,562,907"
Vince Young,Browns,2014,1,,"$855,000","$855,000",$0,,0.6%,,"$1,936,286","$1,936,286",$0
Hendon Hooker,Lions,2023,4,,"$5,719,028","$1,429,757","$1,159,292",,0.6%,,"$7,662,683","$1,915,671","$1,553,286"
Mike Glennon,Buccaneers,2013,4,,"$3,104,063","$776,016","$637,500",,0.6%,,"$7,601,169","$1,900,293","$1,561,098"
Cooper Rush,Giants,2020,1,,"$1,250,000","$1,250,000","$150,000",,0.6%,,"$1,899,596","$1,899,596","$227,952"
Ryan Griffin,Buccaneers,2021,1,,"$1,150,000","$1,150,000",$0,,0.6%,,"$1,897,973","$1,897,973",$0
Matt Cassel,Lions,2018,1,,"$1,105,000","$1,105,000",$0,,0.6%,,"$1,878,251","$1,878,251",$0
Matt Leinart,Raiders,2012,1,,"$750,000","$750,000",$0,,0.6%,,"$1,873,134","$1,873,134",$0
Bruce Gradkowski,Steelers,2016,1,,"$965,000","$965,000","$80,000",,0.6%,,"$1,871,952","$1,871,952","$155,188"
Russell Wilson,Seahawks,2012,4,,"$2,996,774","$749,194","$619,472",,0.6%,,"$7,484,480","$1,871,121","$1,547,139"
Robert Griffin III,Ravens,2018,1,,"$1,100,000","$1,100,000","$100,000",,0.6%,,"$1,869,752","$1,869,752","$169,977"
Malik Willis,TEN/GB,2022,4,,"$5,160,100","$1,290,025","$932,800",,0.6%,,"$7,465,044","$1,866,261","$1,349,469"
Sean Mannion,Seahawks,2021,1,,"$1,127,500","$1,127,500","$20,000",,0.6%,,"$1,860,838","$1,860,838","$33,008"
Luke McCown,CLE/TB,2004,5,,"$2,475,000","$495,000","$550,000",,0.6%,,"$9,251,073","$1,850,215","$2,055,794"
Ryan Mallett,NE/HOU,2011,4,,"$2,947,828","$736,957","$1,018,876",,0.6%,,"$7,375,998","$1,844,000","$2,549,412"
Matt Corral,NE/CAR,2022,4,,"$2,094,246","$1,273,562","$884,904",,0.6%,,"$3,029,716","$1,842,444","$1,280,178"
Sean Mannion,Vikings,2022,1,,"$1,272,500","$1,272,500","$277,200",,0.6%,,"$1,840,908","$1,840,908","$401,021"
Derek Anderson,Panthers,2011,1,,"$735,000","$735,000","$50,000",,0.6%,,"$1,839,103","$1,839,103","$125,109"
Rob Johnson,Jaguars,1995,4,,"$904,000","$226,000","$250,000",,0.6%,,"$7,339,213","$1,834,803","$2,029,650"
Matt Flynn,Saints,2015,1,,"$870,000","$870,000",$0,,0.6%,,"$1,828,894","$1,828,894",$0
Derek Anderson,Bills,2018,1,,"$1,073,530","$1,073,530","$58,530",,0.6%,,"$1,824,759","$1,824,759","$99,488"
Matt Hasselbeck,Packers,2000,2,,"$750,000","$375,000","$30,000",,0.6%,,"$3,633,468","$1,816,734","$145,339"
Mike Glennon,Jaguars,2020,1,,"$1,187,500","$1,187,500",$0,,0.6%,,"$1,804,617","$1,804,617",$0
Matt Moore,Chiefs,2020,1,,"$1,187,500","$1,187,500","$887,500",,0.6%,,"$1,804,617","$1,804,617","$1,348,713"
Blaine Gabbert,Buccaneers,2020,1,,"$1,187,500","$1,187,500","$887,500",,0.6%,,"$1,804,617","$1,804,617","$1,348,713"
Geno Smith,Seahawks,2020,1,,"$1,187,500","$1,187,500","$137,500",,0.6%,,"$1,804,617","$1,804,617","$208,956"
Joe Webb,Panthers,2016,2,,"$1,860,000","$930,000","$200,000",,0.6%,,"$3,608,115","$1,804,057","$387,969"
Kellen Clemens,Chargers,2017,1,,"$1,000,000","$1,000,000",$0,,0.6%,,"$1,803,593","$1,803,593",$0
Brandon Weeden,Titans,2017,1,,"$1,000,000","$1,000,000",$0,,0.6%,,"$1,803,593","$1,803,593",$0
